log_name,drift_or_noise_id,drift_attribute,drift_sub_attribute,value
log_78_1687182040.xes,drift_1,change_info_1,change_start,31:39.5
log_78_1687182040.xes,drift_1,change_info_1,change_end,31:39.5
log_79_1687182041.xes,drift_1,log_id,1,log_79_1687182041.xes
log_79_1687182041.xes,drift_1,drift_id,1,1
log_79_1687182041.xes,drift_1,process_perspective,1,control-flow
log_79_1687182041.xes,drift_1,drift_type,1,sudden
log_79_1687182041.xes,drift_1,process_trees_1,0,"+( ->( *( 'a', 'j' ), 'k' ), ->( *( ->( 'b', 'g' ), 'c' ), ->( *( 'd', +( X( 'e', 'l' ), 'h' ) ), X( 'f', 'i' ) ) ) )"
log_79_1687182041.xes,drift_1,process_trees_2,1,"+( ->( *( 'a', 'j' ), 'k' ), ->( *( ->( 'b', 'g' ), 'c' ), ->( *( 'd', X( X( 'e', 'l' ), 'h' ) ), X( 'f', 'i' ) ) ) )"
log_79_1687182041.xes,drift_1,change_info_1,change_type,sudden
log_79_1687182041.xes,drift_1,change_info_1,change_trace_index,[532]
log_79_1687182041.xes,drift_1,change_info_1,process_tree_before,"+( ->( *( 'a', 'j' ), 'k' ), ->( *( ->( 'b', 'g' ), 'c' ), ->( *( 'd', +( X( 'e', 'l' ), 'h' ) ), X( 'f', 'i' ) ) ) )"
log_79_1687182041.xes,drift_1,change_info_1,process_tree_after,"+( ->( *( 'a', 'j' ), 'k' ), ->( *( ->( 'b', 'g' ), 'c' ), ->( *( 'd', X( X( 'e', 'l' ), 'h' ) ), X( 'f', 'i' ) ) ) )"
log_79_1687182041.xes,drift_1,change_info_1,activities_deleted,[]
log_79_1687182041.xes,drift_1,change_info_1,activities_added,[]
log_79_1687182041.xes,drift_1,change_info_1,activities_moved,"[h, e, l]"
log_79_1687182041.xes,drift_1,change_info_1,change_start,38:36.2
log_79_1687182041.xes,drift_1,change_info_1,change_end,38:36.2
log_80_1687182042.xes,drift_1,log_id,1,log_80_1687182042.xes
log_80_1687182042.xes,drift_1,drift_id,1,1
log_80_1687182042.xes,drift_1,process_perspective,1,control-flow
log_80_1687182042.xes,drift_1,drift_type,1,sudden
log_80_1687182042.xes,drift_1,process_trees_1,0,"->( *( ->( ->( 'a', 'k' ), ->( X( 'e', 'm' ), 'j' ) ), ->( *( X( 'b', 'p' ), 'h' ), 'i' ) ), X( X( +( ->( 'c', 'o' ), X( X( 'g', 'n' ), 'l' ) ), 'f' ), 'd' ) )"
log_80_1687182042.xes,drift_1,process_trees_2,1,"->( *( ->( ->( 'a', 'd' ), ->( X( 'e', 'm' ), 'j' ) ), ->( *( X( 'b', 'p' ), 'h' ), 'i' ) ), X( X( +( ->( 'c', 'o' ), X( X( 'g', 'n' ), 'l' ) ), 'f' ), 'k' ) )"
log_80_1687182042.xes,drift_1,change_info_1,change_type,sudden
log_80_1687182042.xes,drift_1,change_info_1,change_trace_index,[981]
log_80_1687182042.xes,drift_1,change_info_1,process_tree_before,"->( *( ->( ->( 'a', 'k' ), ->( X( 'e', 'm' ), 'j' ) ), ->( *( X( 'b', 'p' ), 'h' ), 'i' ) ), X( X( +( ->( 'c', 'o' ), X( X( 'g', 'n' ), 'l' ) ), 'f' ), 'd' ) )"
log_80_1687182042.xes,drift_1,change_info_1,process_tree_after,"->( *( ->( ->( 'a', 'd' ), ->( X( 'e', 'm' ), 'j' ) ), ->( *( X( 'b', 'p' ), 'h' ), 'i' ) ), X( X( +( ->( 'c', 'o' ), X( X( 'g', 'n' ), 'l' ) ), 'f' ), 'k' ) )"
log_80_1687182042.xes,drift_1,change_info_1,activities_deleted,[]
log_80_1687182042.xes,drift_1,change_info_1,activities_added,[]
log_80_1687182042.xes,drift_1,change_info_1,activities_moved,"[k, d]"
log_80_1687182042.xes,drift_1,change_info_1,change_start,41:58.6
log_80_1687182042.xes,drift_1,change_info_1,change_end,41:58.6
log_81_1687182043.xes,drift_1,log_id,1,log_81_1687182043.xes
log_81_1687182043.xes,drift_1,drift_id,1,1
log_81_1687182043.xes,drift_1,process_perspective,1,control-flow
log_81_1687182043.xes,drift_1,drift_type,1,gradual
log_81_1687182043.xes,drift_1,process_trees_1,0,"->( ->( 'a', ->( 'c', 'd' ) ), ->( 'b', 'e' ) )"
log_81_1687182043.xes,drift_1,process_trees_2,1,"->( ->( 'a', ->( 'c', 'd' ) ), ->( 'Random activity 1', 'e' ) )"
log_81_1687182043.xes,drift_1,change_info_1,change_type,gradual
log_81_1687182043.xes,drift_1,change_info_1,change_trace_index,"[751, 1119]"
log_81_1687182043.xes,drift_1,change_info_1,process_tree_before,"->( ->( 'a', ->( 'c', 'd' ) ), ->( 'b', 'e' ) )"
log_81_1687182043.xes,drift_1,change_info_1,process_tree_after,"->( ->( 'a', ->( 'c', 'd' ) ), ->( 'Random activity 1', 'e' ) )"
log_81_1687182043.xes,drift_1,change_info_1,activities_deleted,[b]
log_81_1687182043.xes,drift_1,change_info_1,activities_added,[Random activity 1]
log_81_1687182043.xes,drift_1,change_info_1,activities_moved,[]
log_81_1687182043.xes,drift_1,change_info_1,change_start,37:35.5
log_81_1687182043.xes,drift_1,change_info_1,change_end,46:23.3
log_82_1687182044.xes,drift_1,log_id,1,log_82_1687182044.xes
log_82_1687182044.xes,drift_1,drift_id,1,1
log_82_1687182044.xes,drift_1,process_perspective,1,control-flow
log_82_1687182044.xes,drift_1,drift_type,1,sudden
log_82_1687182044.xes,drift_1,process_trees_1,0,"->( *( ->( *( +( 'a', 'f' ), 'd' ), 'e' ), 'b' ), 'c' )"
log_82_1687182044.xes,drift_1,process_trees_2,1,"->( *( ->( *( +( 'a', 'f' ), 'd' ), 'e' ), *tau* ), 'c' )"
log_82_1687182044.xes,drift_1,change_info_1,change_type,sudden
log_82_1687182044.xes,drift_1,change_info_1,change_trace_index,[642]
log_82_1687182044.xes,drift_1,change_info_1,process_tree_before,"->( *( ->( *( +( 'a', 'f' ), 'd' ), 'e' ), 'b' ), 'c' )"
log_82_1687182044.xes,drift_1,change_info_1,process_tree_after,"->( *( ->( *( +( 'a', 'f' ), 'd' ), 'e' ), *tau* ), 'c' )"
log_82_1687182044.xes,drift_1,change_info_1,activities_deleted,[b]
log_82_1687182044.xes,drift_1,change_info_1,activities_added,[]
log_82_1687182044.xes,drift_1,change_info_1,activities_moved,[]
log_82_1687182044.xes,drift_1,change_info_1,change_start,38:25.1
log_82_1687182044.xes,drift_1,change_info_1,change_end,38:25.1
log_83_1687182046.xes,drift_1,log_id,1,log_83_1687182046.xes
log_83_1687182046.xes,drift_1,drift_id,1,1
log_83_1687182046.xes,drift_1,process_perspective,1,control-flow
log_83_1687182046.xes,drift_1,drift_type,1,recurring
log_83_1687182046.xes,drift_1,process_trees_1,0,"->( ->( 'a', 'f' ), ->( ->( 'b', 'd' ), ->( 'c', 'e' ) ) )"
log_83_1687182046.xes,drift_1,process_trees_2,1,"->( ->( *tau*, 'f' ), ->( ->( 'b', 'd' ), ->( 'c', 'e' ) ) )"
log_83_1687182046.xes,drift_1,process_trees_3,2,"->( ->( 'a', 'f' ), ->( ->( 'b', 'd' ), ->( 'c', 'e' ) ) )"
log_83_1687182046.xes,drift_1,process_trees_4,3,"->( ->( *tau*, 'f' ), ->( ->( 'b', 'd' ), ->( 'c', 'e' ) ) )"
log_83_1687182046.xes,drift_1,change_info_1,change_type,sudden
log_83_1687182046.xes,drift_1,change_info_1,change_trace_index,[1171]
log_83_1687182046.xes,drift_1,change_info_1,process_tree_before,"->( ->( 'a', 'f' ), ->( ->( 'b', 'd' ), ->( 'c', 'e' ) ) )"
log_83_1687182046.xes,drift_1,change_info_1,process_tree_after,"->( ->( *tau*, 'f' ), ->( ->( 'b', 'd' ), ->( 'c', 'e' ) ) )"
log_83_1687182046.xes,drift_1,change_info_1,activities_deleted,[a]
log_83_1687182046.xes,drift_1,change_info_1,activities_added,[]
log_83_1687182046.xes,drift_1,change_info_1,activities_moved,[]
log_83_1687182046.xes,drift_1,change_info_1,change_start,13:54.9
log_83_1687182046.xes,drift_1,change_info_1,change_end,13:54.9
log_83_1687182046.xes,drift_1,change_info_2,change_type,sudden
log_83_1687182046.xes,drift_1,change_info_2,change_trace_index,[1687]
log_83_1687182046.xes,drift_1,change_info_2,process_tree_before,"->( ->( *tau*, 'f' ), ->( ->( 'b', 'd' ), ->( 'c', 'e' ) ) )"
log_83_1687182046.xes,drift_1,change_info_2,process_tree_after,"->( ->( 'a', 'f' ), ->( ->( 'b', 'd' ), ->( 'c', 'e' ) ) )"
log_83_1687182046.xes,drift_1,change_info_2,activities_deleted,[]
log_83_1687182046.xes,drift_1,change_info_2,activities_added,[a]
log_83_1687182046.xes,drift_1,change_info_2,activities_moved,[]
log_83_1687182046.xes,drift_1,change_info_2,change_start,00:55.1
log_83_1687182046.xes,drift_1,change_info_2,change_end,00:55.1
log_83_1687182046.xes,drift_1,change_info_3,change_type,gradual
log_83_1687182046.xes,drift_1,change_info_3,change_trace_index,"[2573, 2813]"
log_83_1687182046.xes,drift_1,change_info_3,process_tree_before,"->( ->( 'a', 'f' ), ->( ->( 'b', 'd' ), ->( 'c', 'e' ) ) )"
log_83_1687182046.xes,drift_1,change_info_3,process_tree_after,"->( ->( *tau*, 'f' ), ->( ->( 'b', 'd' ), ->( 'c', 'e' ) ) )"
log_83_1687182046.xes,drift_1,change_info_3,activities_deleted,[a]
log_83_1687182046.xes,drift_1,change_info_3,activities_added,[]
log_83_1687182046.xes,drift_1,change_info_3,activities_moved,[]
log_83_1687182046.xes,drift_1,change_info_3,change_start,59:51.4
log_83_1687182046.xes,drift_1,change_info_3,change_end,43:53.7
log_84_1687182047.xes,drift_1,log_id,1,log_84_1687182047.xes
log_84_1687182047.xes,drift_1,drift_id,1,1
log_84_1687182047.xes,drift_1,process_perspective,1,control-flow
log_84_1687182047.xes,drift_1,drift_type,1,sudden
log_84_1687182047.xes,drift_1,process_trees_1,0,"->( X( X( 'a', 'l' ), X( ->( *( 'd', 'n' ), 'o' ), 'k' ) ), X( +( 'b', 'e' ), +( X( X( 'c', 'm' ), 'j' ), X( 'f', ->( *( 'g', 'h' ), 'i' ) ) ) ) )"
log_84_1687182047.xes,drift_1,process_trees_2,1,"->( X( X( 'a', 'l' ), X( ->( *( 'd', 'n' ), 'o', 'Random activity 2' ), 'k' ), 'Random activity 1' ), X( *tau*, +( X( X( 'c', *tau* ), 'j' ), X( 'f', ->( *( 'g', 'h' ), 'i', +( 'b', 'e' ) ) ) ) ) )"
log_84_1687182047.xes,drift_1,change_info_1,change_type,sudden
log_84_1687182047.xes,drift_1,change_info_1,change_trace_index,[1338]
log_84_1687182047.xes,drift_1,change_info_1,process_tree_before,"->( X( X( 'a', 'l' ), X( ->( *( 'd', 'n' ), 'o' ), 'k' ) ), X( +( 'b', 'e' ), +( X( X( 'c', 'm' ), 'j' ), X( 'f', ->( *( 'g', 'h' ), 'i' ) ) ) ) )"
log_84_1687182047.xes,drift_1,change_info_1,process_tree_after,"->( X( X( 'a', 'l' ), X( ->( *( 'd', 'n' ), 'o', 'Random activity 2' ), 'k' ), 'Random activity 1' ), X( *tau*, +( X( X( 'c', *tau* ), 'j' ), X( 'f', ->( *( 'g', 'h' ), 'i', +( 'b', 'e' ) ) ) ) ) )"
log_84_1687182047.xes,drift_1,change_info_1,activities_deleted,[m]
log_84_1687182047.xes,drift_1,change_info_1,activities_added,"[Random activity 1, Random activity 2]"
log_84_1687182047.xes,drift_1,change_info_1,activities_moved,"[b, e]"
log_84_1687182047.xes,drift_1,change_info_1,change_start,45:58.2
log_84_1687182047.xes,drift_1,change_info_1,change_end,45:58.2
log_85_1687182048.xes,drift_1,log_id,1,log_85_1687182048.xes
log_85_1687182048.xes,drift_1,drift_id,1,1
log_85_1687182048.xes,drift_1,process_perspective,1,control-flow
log_85_1687182048.xes,drift_1,drift_type,1,gradual
log_85_1687182048.xes,drift_1,process_trees_1,0,"->( *( ->( *( +( ->( *( X( 'a', 'l' ), 'h' ), X( 'i', 'o' ) ), X( 'f', 'm' ) ), 'd' ), +( ->( *( 'e', X( 'j', ->( 'p', 'q' ) ) ), 'k' ), 'g' ) ), ->( 'b', 'n' ) ), 'c' )"
log_85_1687182048.xes,drift_1,process_trees_2,1,"->( *( ->( *( +( ->( *( X( 'a', 'l' ), 'h' ), X( 'i', 'o' ) ), ->( 'f', 'm' ) ), 'd' ), +( ->( *( 'e', X( 'j', ->( 'Random activity 1', 'q' ) ) ), 'k' ), 'g' ) ), ->( 'b', 'n' ) ), 'c' )"
log_85_1687182048.xes,drift_1,change_info_1,change_type,gradual
log_85_1687182048.xes,drift_1,change_info_1,change_trace_index,"[1308, 1543]"
log_85_1687182048.xes,drift_1,change_info_1,process_tree_before,"->( *( ->( *( +( ->( *( X( 'a', 'l' ), 'h' ), X( 'i', 'o' ) ), X( 'f', 'm' ) ), 'd' ), +( ->( *( 'e', X( 'j', ->( 'p', 'q' ) ) ), 'k' ), 'g' ) ), ->( 'b', 'n' ) ), 'c' )"
log_85_1687182048.xes,drift_1,change_info_1,process_tree_after,"->( *( ->( *( +( ->( *( X( 'a', 'l' ), 'h' ), X( 'i', 'o' ) ), ->( 'f', 'm' ) ), 'd' ), +( ->( *( 'e', X( 'j', ->( 'Random activity 1', 'q' ) ) ), 'k' ), 'g' ) ), ->( 'b', 'n' ) ), 'c' )"
log_85_1687182048.xes,drift_1,change_info_1,activities_deleted,[p]
log_85_1687182048.xes,drift_1,change_info_1,activities_added,[Random activity 1]
log_85_1687182048.xes,drift_1,change_info_1,activities_moved,"[f, m]"
log_85_1687182048.xes,drift_1,change_info_1,change_start,58:21.1
log_85_1687182048.xes,drift_1,change_info_1,change_end,10:31.8
log_86_1687182053.xes,drift_1,log_id,1,log_86_1687182053.xes
log_86_1687182053.xes,drift_1,drift_id,1,1
log_86_1687182053.xes,drift_1,process_perspective,1,control-flow
log_86_1687182053.xes,drift_1,drift_type,1,sudden
log_86_1687182053.xes,drift_1,process_trees_1,0,"X( +( 'a', 'c' ), X( 'b', ->( *( ->( 'd', X( 'g', 'm' ) ), X( 'e', ->( *( 'h', 'i' ), ->( *( 'j', 'k' ), 'l' ) ) ) ), 'f' ) ) )"
log_86_1687182053.xes,drift_1,process_trees_2,1,"X( +( 'a', 'c' ), X( 'b', ->( *( ->( 'd', X( 'g', 'm' ), 'Random activity 1' ), X( 'e', ->( *( 'h', 'i' ), ->( *( 'j', 'k' ), 'l' ) ) ) ), *tau* ) ) )"
log_86_1687182053.xes,drift_1,change_info_1,change_type,sudden
log_86_1687182053.xes,drift_1,change_info_1,change_trace_index,[931]
log_86_1687182053.xes,drift_1,change_info_1,process_tree_before,"X( +( 'a', 'c' ), X( 'b', ->( *( ->( 'd', X( 'g', 'm' ) ), X( 'e', ->( *( 'h', 'i' ), ->( *( 'j', 'k' ), 'l' ) ) ) ), 'f' ) ) )"
log_86_1687182053.xes,drift_1,change_info_1,process_tree_after,"X( +( 'a', 'c' ), X( 'b', ->( *( ->( 'd', X( 'g', 'm' ), 'Random activity 1' ), X( 'e', ->( *( 'h', 'i' ), ->( *( 'j', 'k' ), 'l' ) ) ) ), *tau* ) ) )"
log_86_1687182053.xes,drift_1,change_info_1,activities_deleted,[f]
log_86_1687182053.xes,drift_1,change_info_1,activities_added,[Random activity 1]
log_86_1687182053.xes,drift_1,change_info_1,activities_moved,[]
log_86_1687182053.xes,drift_1,change_info_1,change_start,21:00.7
log_86_1687182053.xes,drift_1,change_info_1,change_end,21:00.7
log_87_1687182053.xes,drift_1,log_id,1,log_87_1687182053.xes
log_87_1687182053.xes,drift_1,drift_id,1,1
log_87_1687182053.xes,drift_1,process_perspective,1,control-flow
log_87_1687182053.xes,drift_1,drift_type,1,recurring
log_87_1687182053.xes,drift_1,process_trees_1,0,"->( *( X( 'a', 'd' ), +( +( 'b', +( ->( 'f', 'h' ), X( +( 'g', 'k' ), 'j' ) ) ), +( 'e', 'i' ) ) ), 'c' )"
log_87_1687182053.xes,drift_1,process_trees_2,1,"->( *( X( *tau*, 'd' ), +( +( 'b', +( ->( 'f', 'h' ), *( +( 'g', 'k' ), 'j' ) ) ), +( 'e', 'i' ) ) ), 'c' )"
log_87_1687182053.xes,drift_1,process_trees_3,2,"->( *( X( 'a', 'd' ), +( +( 'b', +( ->( 'f', 'h' ), X( +( 'g', 'k' ), 'j' ) ) ), +( 'e', 'i' ) ) ), 'c' )"
log_87_1687182053.xes,drift_1,process_trees_4,3,"->( *( X( *tau*, 'd' ), +( +( 'b', +( ->( 'f', 'h' ), *( +( 'g', 'k' ), 'j' ) ) ), +( 'e', 'i' ) ) ), 'c' )"
log_87_1687182053.xes,drift_1,change_info_1,change_type,sudden
log_87_1687182053.xes,drift_1,change_info_1,change_trace_index,[1385]
log_87_1687182053.xes,drift_1,change_info_1,process_tree_before,"->( *( X( 'a', 'd' ), +( +( 'b', +( ->( 'f', 'h' ), X( +( 'g', 'k' ), 'j' ) ) ), +( 'e', 'i' ) ) ), 'c' )"
log_87_1687182053.xes,drift_1,change_info_1,process_tree_after,"->( *( X( *tau*, 'd' ), +( +( 'b', +( ->( 'f', 'h' ), *( +( 'g', 'k' ), 'j' ) ) ), +( 'e', 'i' ) ) ), 'c' )"
log_87_1687182053.xes,drift_1,change_info_1,activities_deleted,[a]
log_87_1687182053.xes,drift_1,change_info_1,activities_added,[]
log_87_1687182053.xes,drift_1,change_info_1,activities_moved,"[j, g, k]"
log_87_1687182053.xes,drift_1,change_info_1,change_start,06:01.8
log_87_1687182053.xes,drift_1,change_info_1,change_end,06:01.8
log_87_1687182053.xes,drift_1,change_info_2,change_type,sudden
log_87_1687182053.xes,drift_1,change_info_2,change_trace_index,[2862]
log_87_1687182053.xes,drift_1,change_info_2,process_tree_before,"->( *( X( *tau*, 'd' ), +( +( 'b', +( ->( 'f', 'h' ), *( +( 'g', 'k' ), 'j' ) ) ), +( 'e', 'i' ) ) ), 'c' )"
log_87_1687182053.xes,drift_1,change_info_2,process_tree_after,"->( *( X( 'a', 'd' ), +( +( 'b', +( ->( 'f', 'h' ), X( +( 'g', 'k' ), 'j' ) ) ), +( 'e', 'i' ) ) ), 'c' )"
log_87_1687182053.xes,drift_1,change_info_2,activities_deleted,[]
log_87_1687182053.xes,drift_1,change_info_2,activities_added,[a]
log_87_1687182053.xes,drift_1,change_info_2,activities_moved,"[j, g, k]"
log_87_1687182053.xes,drift_1,change_info_2,change_start,19:10.3
log_87_1687182053.xes,drift_1,change_info_2,change_end,19:10.3
log_87_1687182053.xes,drift_1,change_info_3,change_type,gradual
log_87_1687182053.xes,drift_1,change_info_3,change_trace_index,"[3527, 3777]"
log_87_1687182053.xes,drift_1,change_info_3,process_tree_before,"->( *( X( 'a', 'd' ), +( +( 'b', +( ->( 'f', 'h' ), X( +( 'g', 'k' ), 'j' ) ) ), +( 'e', 'i' ) ) ), 'c' )"
log_87_1687182053.xes,drift_1,change_info_3,process_tree_after,"->( *( X( *tau*, 'd' ), +( +( 'b', +( ->( 'f', 'h' ), *( +( 'g', 'k' ), 'j' ) ) ), +( 'e', 'i' ) ) ), 'c' )"
log_87_1687182053.xes,drift_1,change_info_3,activities_deleted,[a]
log_87_1687182053.xes,drift_1,change_info_3,activities_added,[]
log_87_1687182053.xes,drift_1,change_info_3,activities_moved,"[j, g, k]"
log_87_1687182053.xes,drift_1,change_info_3,change_start,59:57.1
log_87_1687182053.xes,drift_1,change_info_3,change_end,28:22.8
log_88_1687182055.xes,drift_1,log_id,1,log_88_1687182055.xes
log_88_1687182055.xes,drift_1,drift_id,1,1
log_88_1687182055.xes,drift_1,process_perspective,1,control-flow
log_88_1687182055.xes,drift_1,drift_type,1,incremental
log_88_1687182055.xes,drift_1,process_trees_1,0,"->( *( 'a', ->( ->( 'b', 'f' ), 'd' ) ), ->( 'c', 'e' ) )"
log_88_1687182055.xes,drift_1,process_trees_2,1,"->( *( 'a', ->( ->( 'b', 'f' ), 'd', 'Random activity 1' ) ), ->( 'c', 'e' ) )"
log_88_1687182055.xes,drift_1,process_trees_3,2,"->( *( 'a', ->( ->( 'b', 'f' ), 'd', 'Random activity 1' ) ), ->( 'c', 'e', 'Random activity 2' ) )"
log_88_1687182055.xes,drift_1,process_trees_4,3,"->( *( 'a', ->( ->( *tau*, 'f' ), 'd', 'Random activity 1' ) ), ->( 'c', 'e', 'Random activity 2' ) )"
log_88_1687182055.xes,drift_1,change_info_1,change_type,sudden
log_88_1687182055.xes,drift_1,change_info_1,change_trace_index,[1401]
log_88_1687182055.xes,drift_1,change_info_1,process_tree_before,"->( *( 'a', ->( ->( 'b', 'f' ), 'd' ) ), ->( 'c', 'e' ) )"
log_88_1687182055.xes,drift_1,change_info_1,process_tree_after,"->( *( 'a', ->( ->( 'b', 'f' ), 'd', 'Random activity 1' ) ), ->( 'c', 'e' ) )"
log_88_1687182055.xes,drift_1,change_info_1,activities_deleted,[]
log_88_1687182055.xes,drift_1,change_info_1,activities_added,[Random activity 1]
log_88_1687182055.xes,drift_1,change_info_1,activities_moved,[]
log_88_1687182055.xes,drift_1,change_info_1,change_start,04:30.2
log_88_1687182055.xes,drift_1,change_info_1,change_end,04:30.2
log_88_1687182055.xes,drift_1,change_info_2,change_type,gradual
log_88_1687182055.xes,drift_1,change_info_2,change_trace_index,"[1950, 2206]"
log_88_1687182055.xes,drift_1,change_info_2,process_tree_before,"->( *( 'a', ->( ->( 'b', 'f' ), 'd', 'Random activity 1' ) ), ->( 'c', 'e' ) )"
log_88_1687182055.xes,drift_1,change_info_2,process_tree_after,"->( *( 'a', ->( ->( 'b', 'f' ), 'd', 'Random activity 1' ) ), ->( 'c', 'e', 'Random activity 2' ) )"
log_88_1687182055.xes,drift_1,change_info_2,activities_deleted,[]
log_88_1687182055.xes,drift_1,change_info_2,activities_added,[Random activity 2]
log_88_1687182055.xes,drift_1,change_info_2,activities_moved,[]
log_88_1687182055.xes,drift_1,change_info_2,change_start,24:15.7
log_88_1687182055.xes,drift_1,change_info_2,change_end,09:16.3
log_88_1687182055.xes,drift_1,change_info_3,change_type,gradual
log_88_1687182055.xes,drift_1,change_info_3,change_trace_index,"[3218, 3462]"
log_88_1687182055.xes,drift_1,change_info_3,process_tree_before,"->( *( 'a', ->( ->( 'b', 'f' ), 'd', 'Random activity 1' ) ), ->( 'c', 'e', 'Random activity 2' ) )"
log_88_1687182055.xes,drift_1,change_info_3,process_tree_after,"->( *( 'a', ->( ->( *tau*, 'f' ), 'd', 'Random activity 1' ) ), ->( 'c', 'e', 'Random activity 2' ) )"
log_88_1687182055.xes,drift_1,change_info_3,activities_deleted,[b]
log_88_1687182055.xes,drift_1,change_info_3,activities_added,[]
log_88_1687182055.xes,drift_1,change_info_3,activities_moved,[]
log_88_1687182055.xes,drift_1,change_info_3,change_start,46:12.1
log_88_1687182055.xes,drift_1,change_info_3,change_end,05:23.4
log_89_1687182057.xes,drift_1,log_id,1,log_89_1687182057.xes
log_89_1687182057.xes,drift_1,drift_id,1,1
log_89_1687182057.xes,drift_1,process_perspective,1,control-flow
log_89_1687182057.xes,drift_1,drift_type,1,recurring
log_89_1687182057.xes,drift_1,process_trees_1,0,"->( *( +( 'a', 'd' ), ->( 'b', 'e' ) ), 'c' )"
log_89_1687182057.xes,drift_1,process_trees_2,1,"->( *( +( 'a', 'd' ), ->( 'b', 'e' ) ), 'c', 'Random activity 1' )"
log_89_1687182057.xes,drift_1,process_trees_3,2,"->( *( +( 'a', 'd' ), ->( 'b', 'e' ) ), 'c' )"
log_89_1687182057.xes,drift_1,process_trees_4,3,"->( *( +( 'a', 'd' ), ->( 'b', 'e' ) ), 'c', 'Random activity 1' )"
log_89_1687182057.xes,drift_1,change_info_1,change_type,sudden
log_89_1687182057.xes,drift_1,change_info_1,change_trace_index,[1144]
log_89_1687182057.xes,drift_1,change_info_1,process_tree_before,"->( *( +( 'a', 'd' ), ->( 'b', 'e' ) ), 'c' )"
log_89_1687182057.xes,drift_1,change_info_1,process_tree_after,"->( *( +( 'a', 'd' ), ->( 'b', 'e' ) ), 'c', 'Random activity 1' )"
log_89_1687182057.xes,drift_1,change_info_1,activities_deleted,[]
log_89_1687182057.xes,drift_1,change_info_1,activities_added,[Random activity 1]
log_89_1687182057.xes,drift_1,change_info_1,activities_moved,[]
log_89_1687182057.xes,drift_1,change_info_1,change_start,59:43.3
log_89_1687182057.xes,drift_1,change_info_1,change_end,59:43.3
log_89_1687182057.xes,drift_1,change_info_2,change_type,sudden
log_89_1687182057.xes,drift_1,change_info_2,change_trace_index,[1943]
log_89_1687182057.xes,drift_1,change_info_2,process_tree_before,"->( *( +( 'a', 'd' ), ->( 'b', 'e' ) ), 'c', 'Random activity 1' )"
log_89_1687182057.xes,drift_1,change_info_2,process_tree_after,"->( *( +( 'a', 'd' ), ->( 'b', 'e' ) ), 'c' )"
log_89_1687182057.xes,drift_1,change_info_2,activities_deleted,[Random activity 1]
log_89_1687182057.xes,drift_1,change_info_2,activities_added,[]
log_89_1687182057.xes,drift_1,change_info_2,activities_moved,[]
log_89_1687182057.xes,drift_1,change_info_2,change_start,37:25.5
log_89_1687182057.xes,drift_1,change_info_2,change_end,37:25.5
log_89_1687182057.xes,drift_1,change_info_3,change_type,sudden
log_89_1687182057.xes,drift_1,change_info_3,change_trace_index,[2486]
log_89_1687182057.xes,drift_1,change_info_3,process_tree_before,"->( *( +( 'a', 'd' ), ->( 'b', 'e' ) ), 'c' )"
log_89_1687182057.xes,drift_1,change_info_3,process_tree_after,"->( *( +( 'a', 'd' ), ->( 'b', 'e' ) ), 'c', 'Random activity 1' )"
log_89_1687182057.xes,drift_1,change_info_3,activities_deleted,[]
log_89_1687182057.xes,drift_1,change_info_3,activities_added,[Random activity 1]
log_89_1687182057.xes,drift_1,change_info_3,activities_moved,[]
log_89_1687182057.xes,drift_1,change_info_3,change_start,15:27.9
log_89_1687182057.xes,drift_1,change_info_3,change_end,15:27.9
log_90_1687182058.xes,drift_1,log_id,1,log_90_1687182058.xes
log_90_1687182058.xes,drift_1,drift_id,1,1
log_90_1687182058.xes,drift_1,process_perspective,1,control-flow
log_90_1687182058.xes,drift_1,drift_type,1,sudden
log_90_1687182058.xes,drift_1,process_trees_1,0,"X( X( ->( X( 'a', 'k' ), 'g' ), 'c' ), ->( *( +( 'b', 'f' ), ->( *( +( 'd', 'j' ), 'h' ), 'i' ) ), 'e' ) )"
log_90_1687182058.xes,drift_1,process_trees_2,1,"X( X( ->( X( 'a', 'k' ), 'b' ), 'c' ), ->( *( +( 'g', 'f' ), ->( *( +( 'd', 'j' ), 'h' ), 'i' ) ), *tau* ) )"
log_90_1687182058.xes,drift_1,change_info_1,change_type,sudden
log_90_1687182058.xes,drift_1,change_info_1,change_trace_index,[652]
log_90_1687182058.xes,drift_1,change_info_1,process_tree_before,"X( X( ->( X( 'a', 'k' ), 'g' ), 'c' ), ->( *( +( 'b', 'f' ), ->( *( +( 'd', 'j' ), 'h' ), 'i' ) ), 'e' ) )"
log_90_1687182058.xes,drift_1,change_info_1,process_tree_after,"X( X( ->( X( 'a', 'k' ), 'b' ), 'c' ), ->( *( +( 'g', 'f' ), ->( *( +( 'd', 'j' ), 'h' ), 'i' ) ), *tau* ) )"
log_90_1687182058.xes,drift_1,change_info_1,activities_deleted,[e]
log_90_1687182058.xes,drift_1,change_info_1,activities_added,[]
log_90_1687182058.xes,drift_1,change_info_1,activities_moved,"[b, g]"
log_90_1687182058.xes,drift_1,change_info_1,change_start,25:51.1
log_90_1687182058.xes,drift_1,change_info_1,change_end,25:51.1
log_91_1687182059.xes,drift_1,log_id,1,log_91_1687182059.xes
log_91_1687182059.xes,drift_1,drift_id,1,1
log_91_1687182059.xes,drift_1,process_perspective,1,control-flow
log_91_1687182059.xes,drift_1,drift_type,1,incremental
